ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0046823	negative regulation of nucleocytoplasmic transport	10	0.8449460436861862	2.074000945843982	1.3038652102276745e-5	0.0038216689090603538	0.0032111419966718508	1358	tags=80%, list=14%, signal=69%	ENSG00000077463/ENSG00000067066/ENSG00000120686/ENSG00000196712/ENSG00000182872/ENSG00000100401/ENSG00000047410/ENSG00000135272
GO:0050792	regulation of viral process	104	0.47207789170492254	1.8622545116159992	1.384662648210273e-5	0.0038216689090603538	0.0032111419966718508	2708	tags=46%, list=27%, signal=34%	ENSG00000010610/ENSG00000172183/ENSG00000152242/ENSG00000160710/ENSG00000145782/ENSG00000124201/ENSG00000171206/ENSG00000163946/ENSG00000130726/ENSG00000067066/ENSG00000174718/ENSG00000148175/ENSG00000121060/ENSG00000115415/ENSG00000153560/ENSG00000148400/ENSG00000112335/ENSG00000119401/ENSG00000196262/ENSG00000074696/ENSG00000163565/ENSG00000019582/ENSG00000196199/ENSG00000172270/ENSG00000185201/ENSG00000204977/ENSG00000135272/ENSG00000089127/ENSG00000065243/ENSG00000213186/ENSG00000186951/ENSG00000188313/ENSG00000148180/ENSG00000102921/ENSG00000111331/ENSG00000132274/ENSG00000108654/ENSG00000008517/ENSG00000238227/ENSG00000111335/ENSG00000129351/ENSG00000128016/ENSG00000171791/ENSG00000102081/ENSG00000208009/ENSG00000152778/ENSG00000135829/ENSG00000166801
GO:0045088	regulation of innate immune response	252	0.39425179082688033	1.6741057673878224	1.2338744801559914e-5	0.0038216689090603538	0.0032111419966718508	2491	tags=35%, list=25%, signal=27%	ENSG00000010810/ENSG00000121390/ENSG00000135334/ENSG00000005339/ENSG00000100393/ENSG00000004139/ENSG00000160710/ENSG00000145782/ENSG00000169871/ENSG00000118503/ENSG00000124201/ENSG00000239306/ENSG00000183918/ENSG00000105329/ENSG00000164924/ENSG00000197111/ENSG00000185728/ENSG00000108953/ENSG00000184584/ENSG00000105483/ENSG00000083799/ENSG00000144802/ENSG00000141480/ENSG00000101695/ENSG00000121060/ENSG00000170542/ENSG00000051523/ENSG00000203879/ENSG00000162032/ENSG00000196419/ENSG00000166747/ENSG00000160703/ENSG00000197329/ENSG00000112851/ENSG00000015479/ENSG00000123609/ENSG00000215021/ENSG00000119401/ENSG00000179295/ENSG00000163131/ENSG00000104365/ENSG00000239961/ENSG00000154124/ENSG00000163565/ENSG00000129968/ENSG00000168495/ENSG00000144381/ENSG00000105426/ENSG00000186141/ENSG00000198001/ENSG00000089127/ENSG00000131238/ENSG00000126581/ENSG00000079246/ENSG00000168884/ENSG00000105372/ENSG00000055917/ENSG00000171202/ENSG00000131408/ENSG00000211997/ENSG00000253729/ENSG00000173193/ENSG00000188313/ENSG00000115310/ENSG00000102921/ENSG00000111331/ENSG00000151651/ENSG00000085449/ENSG00000135148/ENSG00000110330/ENSG00000153283/ENSG00000165819/ENSG00000207975/ENSG00000009790/ENSG00000125686/ENSG00000064012/ENSG00000247315/ENSG00000204389/ENSG00000204592/ENSG00000145675/ENSG00000113575/ENSG00000075240/ENSG00000114738/ENSG00000175354/ENSG00000141968/ENSG00000173039/ENSG00000204520/ENSG00000068903
GO:0002831	regulation of response to biotic stimulus	294	0.38135783102362925	1.6297386045129059	1.292257030003222e-5	0.0038216689090603538	0.0032111419966718508	2706	tags=35%, list=27%, signal=27%	ENSG00000010810/ENSG00000121390/ENSG00000135334/ENSG00000005339/ENSG00000100393/ENSG00000004139/ENSG00000160710/ENSG00000145782/ENSG00000169871/ENSG00000118503/ENSG00000124201/ENSG00000239306/ENSG00000183918/ENSG00000105329/ENSG00000164924/ENSG00000197111/ENSG00000185728/ENSG00000108953/ENSG00000184584/ENSG00000105483/ENSG00000083799/ENSG00000154229/ENSG00000144802/ENSG00000141480/ENSG00000101695/ENSG00000121060/ENSG00000170542/ENSG00000115415/ENSG00000051523/ENSG00000203879/ENSG00000162032/ENSG00000196419/ENSG00000166747/ENSG00000160703/ENSG00000197329/ENSG00000112851/ENSG00000015479/ENSG00000123609/ENSG00000215021/ENSG00000119401/ENSG00000179295/ENSG00000163131/ENSG00000197471/ENSG00000104365/ENSG00000138032/ENSG00000239961/ENSG00000154124/ENSG00000163565/ENSG00000129968/ENSG00000168495/ENSG00000144381/ENSG00000105426/ENSG00000186141/ENSG00000198001/ENSG00000089127/ENSG00000131238/ENSG00000126581/ENSG00000079246/ENSG00000168884/ENSG00000105372/ENSG00000055917/ENSG00000171202/ENSG00000131408/ENSG00000211997/ENSG00000253729/ENSG00000173193/ENSG00000188313/ENSG00000115310/ENSG00000102921/ENSG00000111331/ENSG00000151651/ENSG00000132274/ENSG00000085449/ENSG00000135148/ENSG00000225830/ENSG00000110330/ENSG00000185187/ENSG00000153283/ENSG00000076685/ENSG00000165819/ENSG00000207975/ENSG00000009790/ENSG00000125686/ENSG00000064012/ENSG00000247315/ENSG00000204389/ENSG00000204592/ENSG00000138646/ENSG00000145675/ENSG00000113575/ENSG00000075240/ENSG00000114738/ENSG00000175354/ENSG00000141968/ENSG00000173039/ENSG00000204520/ENSG00000068903/ENSG00000078237/ENSG00000127951/ENSG00000170581/ENSG00000126368/ENSG00000135829/ENSG00000007047/ENSG00000013503
GO:0006886	intracellular protein transport	403	0.35642371541687246	1.5502498586919855	1.075784561100273e-5	0.0038216689090603538	0.0032111419966718508	2436	tags=32%, list=25%, signal=25%	ENSG00000135334/ENSG00000265972/ENSG00000058262/ENSG00000072958/ENSG00000128731/ENSG00000100393/ENSG00000160710/ENSG00000062725/ENSG00000198586/ENSG00000122218/ENSG00000110047/ENSG00000093000/ENSG00000136152/ENSG00000116266/ENSG00000104904/ENSG00000121671/ENSG00000077463/ENSG00000167552/ENSG00000105329/ENSG00000132341/ENSG00000117280/ENSG00000130340/ENSG00000134287/ENSG00000048707/ENSG00000108953/ENSG00000108424/ENSG00000168374/ENSG00000170348/ENSG00000141252/ENSG00000100219/ENSG00000130726/ENSG00000044574/ENSG00000067066/ENSG00000138760/ENSG00000164151/ENSG00000144840/ENSG00000080371/ENSG00000139719/ENSG00000120686/ENSG00000103111/ENSG00000220205/ENSG00000158552/ENSG00000072736/ENSG00000196712/ENSG00000002919/ENSG00000148400/ENSG00000166747/ENSG00000100614/ENSG00000165280/ENSG00000136167/ENSG00000028528/ENSG00000213024/ENSG00000109519/ENSG00000157823/ENSG00000111481/ENSG00000180353/ENSG00000215021/ENSG00000179295/ENSG00000031823/ENSG00000124222/ENSG00000184840/ENSG00000100401/ENSG00000100151/ENSG00000166128/ENSG00000153487/ENSG00000019582/ENSG00000112062/ENSG00000047410/ENSG00000134970/ENSG00000213983/ENSG00000111540/ENSG00000108559/ENSG00000068400/ENSG00000112697/ENSG00000125991/ENSG00000139496/ENSG00000179218/ENSG00000144566/ENSG00000138069/ENSG00000129197/ENSG00000100934/ENSG00000160299/ENSG00000138768/ENSG00000198742/ENSG00000173801/ENSG00000135272/ENSG00000186432/ENSG00000166598/ENSG00000126581/ENSG00000126883/ENSG00000142444/ENSG00000168710/ENSG00000157538/ENSG00000215193/ENSG00000159210/ENSG00000117408/ENSG00000143761/ENSG00000144134/ENSG00000141510/ENSG00000168936/ENSG00000168824/ENSG00000102977/ENSG00000196313/ENSG00000166579/ENSG00000124486/ENSG00000137501/ENSG00000138814/ENSG00000120709/ENSG00000107036/ENSG00000177879/ENSG00000105197/ENSG00000069329/ENSG00000173726/ENSG00000166949/ENSG00000086598/ENSG00000182934/ENSG00000102898/ENSG00000125686/ENSG00000109917/ENSG00000099246/ENSG00000145675/ENSG00000161203/ENSG00000094631/ENSG00000106266/ENSG00000129515/ENSG00000189319/ENSG00000133704
GO:0071345	cellular response to cytokine stimulus	437	0.3498430987803318	1.5274756818502984	1.1962977265722155e-5	0.0038216689090603538	0.0032111419966718508	3391	tags=43%, list=34%, signal=30%	ENSG00000010610/ENSG00000135870/ENSG00000160710/ENSG00000148154/ENSG00000101654/ENSG00000144580/ENSG00000124635/ENSG00000049245/ENSG00000116266/ENSG00000162434/ENSG00000141646/ENSG00000169871/ENSG00000118503/ENSG00000134352/ENSG00000172349/ENSG00000100811/ENSG00000185728/ENSG00000184584/ENSG00000105483/ENSG00000026508/ENSG00000083799/ENSG00000087245/ENSG00000081059/ENSG00000100219/ENSG00000044574/ENSG00000120738/ENSG00000119318/ENSG00000144802/ENSG00000067066/ENSG00000026025/ENSG00000115232/ENSG00000101695/ENSG00000121060/ENSG00000107099/ENSG00000245848/ENSG00000115415/ENSG00000174231/ENSG00000169756/ENSG00000168685/ENSG00000110955/ENSG00000106829/ENSG00000149273/ENSG00000135144/ENSG00000160791/ENSG00000077238/ENSG00000136560/ENSG00000148400/ENSG00000187266/ENSG00000166272/ENSG00000168906/ENSG00000112851/ENSG00000163512/ENSG00000180353/ENSG00000163349/ENSG00000119401/ENSG00000179295/ENSG00000155313/ENSG00000104365/ENSG00000239961/ENSG00000138795/ENSG00000154124/ENSG00000163565/ENSG00000019582/ENSG00000064651/ENSG00000112062/ENSG00000047410/ENSG00000130592/ENSG00000144381/ENSG00000132507/ENSG00000185201/ENSG00000116161/ENSG00000115091/ENSG00000207971/ENSG00000064932/ENSG00000100385/ENSG00000198001/ENSG00000089127/ENSG00000182621/ENSG00000159840/ENSG00000100417/ENSG00000130402/ENSG00000107485/ENSG00000079246/ENSG00000107742/ENSG00000168884/ENSG00000028137/ENSG00000138378/ENSG00000123360/ENSG00000118260/ENSG00000100030/ENSG00000114737/ENSG00000131408/ENSG00000105229/ENSG00000153187/ENSG00000172819/ENSG00000141510/ENSG00000173193/ENSG00000170340/ENSG00000148180/ENSG00000123416/ENSG00000111331/ENSG00000136826/ENSG00000178035/ENSG00000116747/ENSG00000168439/ENSG00000056558/ENSG00000134460/ENSG00000154710/ENSG00000110330/ENSG00000185187/ENSG00000184009/ENSG00000086666/ENSG00000111335/ENSG00000186810/ENSG00000111913/ENSG00000165819/ENSG00000207975/ENSG00000125686/ENSG00000064012/ENSG00000204389/ENSG00000131196/ENSG00000163702/ENSG00000145675/ENSG00000136141/ENSG00000175354/ENSG00000176974/ENSG00000173039/ENSG00000110324/ENSG00000128016/ENSG00000125148/ENSG00000169047/ENSG00000016402/ENSG00000116584/ENSG00000207947/ENSG00000170581/ENSG00000208009/ENSG00000109320/ENSG00000172939/ENSG00000126368/ENSG00000163701/ENSG00000135829/ENSG00000138071/ENSG00000214078/ENSG00000185338/ENSG00000131724/ENSG00000205542/ENSG00000111679/ENSG00000167004/ENSG00000157500/ENSG00000136699/ENSG00000185650/ENSG00000168610/ENSG00000102908/ENSG00000168329/ENSG00000197442/ENSG00000104695/ENSG00000054598/ENSG00000196396/ENSG00000110876/ENSG00000154451/ENSG00000125352/ENSG00000185507/ENSG00000171135/ENSG00000141655/ENSG00000115548/ENSG00000173757/ENSG00000125347/ENSG00000120129/ENSG00000152223/ENSG00000078140/ENSG00000067182/ENSG00000207611/ENSG00000137801/ENSG00000129235/ENSG00000163874/ENSG00000117228/ENSG00000068001/ENSG00000150347/ENSG00000081237/ENSG00000135341/ENSG00000138617/ENSG00000142166/ENSG00000101057/ENSG00000174840/ENSG00000100889/ENSG00000142208/ENSG00000198668/ENSG00000060237/ENSG00000120899
GO:0050863	regulation of T cell activation	210	0.40382813666340484	1.6954657348663544	1.7851717680213346e-5	0.003932596448617105	0.003304348417566576	2545	tags=37%, list=26%, signal=28%	ENSG00000010810/ENSG00000010610/ENSG00000135870/ENSG00000100393/ENSG00000179388/ENSG00000108946/ENSG00000103653/ENSG00000134352/ENSG00000105329/ENSG00000135426/ENSG00000198286/ENSG00000083799/ENSG00000081059/ENSG00000100219/ENSG00000097007/ENSG00000173473/ENSG00000135046/ENSG00000144802/ENSG00000136536/ENSG00000116824/ENSG00000107099/ENSG00000107738/ENSG00000223865/ENSG00000168685/ENSG00000149273/ENSG00000127616/ENSG00000135144/ENSG00000132589/ENSG00000126804/ENSG00000077238/ENSG00000197329/ENSG00000128340/ENSG00000107338/ENSG00000179295/ENSG00000197471/ENSG00000198793/ENSG00000138795/ENSG00000122188/ENSG00000160685/ENSG00000157764/ENSG00000019582/ENSG00000182866/ENSG00000080503/ENSG00000144381/ENSG00000198435/ENSG00000141867/ENSG00000172216/ENSG00000198851/ENSG00000099956/ENSG00000107485/ENSG00000028137/ENSG00000167664/ENSG00000112679/ENSG00000163599/ENSG00000168071/ENSG00000151651/ENSG00000120694/ENSG00000073861/ENSG00000163939/ENSG00000166710/ENSG00000138814/ENSG00000134460/ENSG00000152495/ENSG00000198805/ENSG00000110848/ENSG00000111913/ENSG00000165819/ENSG00000143772/ENSG00000137078/ENSG00000204592/ENSG00000067955/ENSG00000139514/ENSG00000175354/ENSG00000141968/ENSG00000020633/ENSG00000127951/ENSG00000100485
GO:0007159	leukocyte cell-cell adhesion	228	0.3988893978612864	1.6820183754205273	1.86258072355414e-5	0.003932596448617105	0.003304348417566576	2467	tags=35%, list=25%, signal=27%	ENSG00000010810/ENSG00000005844/ENSG00000010610/ENSG00000135870/ENSG00000100393/ENSG00000179388/ENSG00000108946/ENSG00000103653/ENSG00000134352/ENSG00000105329/ENSG00000135426/ENSG00000198286/ENSG00000026508/ENSG00000083799/ENSG00000187764/ENSG00000100219/ENSG00000097007/ENSG00000173473/ENSG00000135046/ENSG00000144802/ENSG00000136536/ENSG00000188404/ENSG00000115232/ENSG00000107099/ENSG00000107738/ENSG00000223865/ENSG00000168685/ENSG00000149273/ENSG00000127616/ENSG00000135144/ENSG00000132589/ENSG00000126804/ENSG00000077238/ENSG00000197329/ENSG00000128340/ENSG00000107338/ENSG00000179295/ENSG00000197471/ENSG00000198793/ENSG00000138795/ENSG00000122188/ENSG00000160685/ENSG00000019582/ENSG00000182866/ENSG00000080503/ENSG00000144381/ENSG00000198435/ENSG00000141867/ENSG00000172216/ENSG00000198851/ENSG00000099956/ENSG00000147065/ENSG00000107485/ENSG00000119508/ENSG00000167664/ENSG00000186951/ENSG00000112679/ENSG00000163599/ENSG00000168071/ENSG00000151651/ENSG00000120694/ENSG00000073861/ENSG00000136826/ENSG00000163939/ENSG00000166710/ENSG00000138814/ENSG00000149781/ENSG00000113384/ENSG00000134460/ENSG00000198805/ENSG00000110848/ENSG00000111913/ENSG00000143772/ENSG00000204592/ENSG00000067955/ENSG00000139514/ENSG00000175354/ENSG00000141968/ENSG00000173039/ENSG00000020633
GO:0006913	nucleocytoplasmic transport	217	0.396681625457046	1.6655438542503151	2.2786241884384292e-5	0.003932596448617105	0.003304348417566576	1815	tags=27%, list=18%, signal=23%	ENSG00000135334/ENSG00000181929/ENSG00000265972/ENSG00000100393/ENSG00000160710/ENSG00000121774/ENSG00000093000/ENSG00000121671/ENSG00000077463/ENSG00000105329/ENSG00000132341/ENSG00000108953/ENSG00000108424/ENSG00000123136/ENSG00000100219/ENSG00000130726/ENSG00000067066/ENSG00000165525/ENSG00000120686/ENSG00000135486/ENSG00000245532/ENSG00000072736/ENSG00000115268/ENSG00000111605/ENSG00000196712/ENSG00000148400/ENSG00000100614/ENSG00000099901/ENSG00000259956/ENSG00000182872/ENSG00000213024/ENSG00000140350/ENSG00000180353/ENSG00000162231/ENSG00000215021/ENSG00000179295/ENSG00000031823/ENSG00000100401/ENSG00000153487/ENSG00000112062/ENSG00000047410/ENSG00000108559/ENSG00000173933/ENSG00000139496/ENSG00000179218/ENSG00000129197/ENSG00000198742/ENSG00000173801/ENSG00000135272/ENSG00000186432/ENSG00000126883/ENSG00000058673/ENSG00000168710/ENSG00000167196/ENSG00000151247/ENSG00000117408/ENSG00000100227/ENSG00000141510/ENSG00000196313
GO:0051169	nuclear transport	217	0.396681625457046	1.6655438542503151	2.2786241884384292e-5	0.003932596448617105	0.003304348417566576	1815	tags=27%, list=18%, signal=23%	ENSG00000135334/ENSG00000181929/ENSG00000265972/ENSG00000100393/ENSG00000160710/ENSG00000121774/ENSG00000093000/ENSG00000121671/ENSG00000077463/ENSG00000105329/ENSG00000132341/ENSG00000108953/ENSG00000108424/ENSG00000123136/ENSG00000100219/ENSG00000130726/ENSG00000067066/ENSG00000165525/ENSG00000120686/ENSG00000135486/ENSG00000245532/ENSG00000072736/ENSG00000115268/ENSG00000111605/ENSG00000196712/ENSG00000148400/ENSG00000100614/ENSG00000099901/ENSG00000259956/ENSG00000182872/ENSG00000213024/ENSG00000140350/ENSG00000180353/ENSG00000162231/ENSG00000215021/ENSG00000179295/ENSG00000031823/ENSG00000100401/ENSG00000153487/ENSG00000112062/ENSG00000047410/ENSG00000108559/ENSG00000173933/ENSG00000139496/ENSG00000179218/ENSG00000129197/ENSG00000198742/ENSG00000173801/ENSG00000135272/ENSG00000186432/ENSG00000126883/ENSG00000058673/ENSG00000168710/ENSG00000167196/ENSG00000151247/ENSG00000117408/ENSG00000100227/ENSG00000141510/ENSG00000196313
GO:0022407	regulation of cell-cell adhesion	252	0.39032876668618866	1.6574474858217216	2.193240761336408e-5	0.003932596448617105	0.003304348417566576	2467	tags=36%, list=25%, signal=28%	ENSG00000010810/ENSG00000010610/ENSG00000135870/ENSG00000100393/ENSG00000179388/ENSG00000108946/ENSG00000162434/ENSG00000103653/ENSG00000134352/ENSG00000105329/ENSG00000135426/ENSG00000130396/ENSG00000198286/ENSG00000026508/ENSG00000083799/ENSG00000107937/ENSG00000154229/ENSG00000100219/ENSG00000097007/ENSG00000173473/ENSG00000135046/ENSG00000144802/ENSG00000136536/ENSG00000089327/ENSG00000115232/ENSG00000135074/ENSG00000107099/ENSG00000107738/ENSG00000197971/ENSG00000223865/ENSG00000168685/ENSG00000149273/ENSG00000127616/ENSG00000135144/ENSG00000132589/ENSG00000126804/ENSG00000077238/ENSG00000148400/ENSG00000197329/ENSG00000107338/ENSG00000179295/ENSG00000197471/ENSG00000198793/ENSG00000138795/ENSG00000154127/ENSG00000122188/ENSG00000160685/ENSG00000019582/ENSG00000112062/ENSG00000182866/ENSG00000080503/ENSG00000144381/ENSG00000141503/ENSG00000198435/ENSG00000141867/ENSG00000172216/ENSG00000198851/ENSG00000099956/ENSG00000107485/ENSG00000119508/ENSG00000167664/ENSG00000186951/ENSG00000112679/ENSG00000163599/ENSG00000168071/ENSG00000151651/ENSG00000120694/ENSG00000073861/ENSG00000136826/ENSG00000163939/ENSG00000166710/ENSG00000138814/ENSG00000149781/ENSG00000134460/ENSG00000198805/ENSG00000110848/ENSG00000186575/ENSG00000111913/ENSG00000165819/ENSG00000143772/ENSG00000133789/ENSG00000116670/ENSG00000204592/ENSG00000067955/ENSG00000139514/ENSG00000175354/ENSG00000141968/ENSG00000174839/ENSG00000173039/ENSG00000020633
GO:0016032	viral process	270	0.37938208803735507	1.6161940744091643	2.045697501861646e-5	0.003932596448617105	0.003304348417566576	2122	tags=31%, list=21%, signal=25%	ENSG00000010610/ENSG00000169564/ENSG00000172183/ENSG00000152242/ENSG00000100393/ENSG00000160710/ENSG00000185591/ENSG00000145782/ENSG00000009307/ENSG00000141429/ENSG00000124201/ENSG00000104904/ENSG00000171206/ENSG00000132341/ENSG00000197111/ENSG00000163946/ENSG00000100129/ENSG00000008513/ENSG00000130726/ENSG00000067066/ENSG00000138760/ENSG00000139726/ENSG00000174718/ENSG00000103111/ENSG00000148175/ENSG00000121060/ENSG00000115415/ENSG00000153922/ENSG00000127616/ENSG00000153560/ENSG00000173020/ENSG00000160791/ENSG00000172757/ENSG00000148400/ENSG00000165280/ENSG00000143324/ENSG00000112335/ENSG00000119401/ENSG00000196262/ENSG00000180776/ENSG00000147457/ENSG00000138795/ENSG00000074696/ENSG00000163565/ENSG00000019582/ENSG00000173599/ENSG00000214717/ENSG00000178685/ENSG00000197081/ENSG00000131446/ENSG00000196199/ENSG00000172270/ENSG00000060069/ENSG00000185201/ENSG00000204977/ENSG00000138069/ENSG00000186815/ENSG00000135272/ENSG00000089127/ENSG00000141867/ENSG00000168028/ENSG00000126581/ENSG00000184990/ENSG00000099956/ENSG00000105698/ENSG00000168003/ENSG00000065243/ENSG00000213186/ENSG00000151746/ENSG00000186951/ENSG00000168282/ENSG00000141510/ENSG00000188313/ENSG00000148180/ENSG00000172239/ENSG00000102921/ENSG00000111331/ENSG00000132274/ENSG00000085832/ENSG00000108654/ENSG00000008517/ENSG00000238227/ENSG00000123191/ENSG00000111335/ENSG00000129351
GO:0002253	activation of immune response	314	0.3688084837248931	1.5847043312863278	2.2299950136851698e-5	0.003932596448617105	0.003304348417566576	2442	tags=33%, list=25%, signal=26%	ENSG00000010810/ENSG00000121390/ENSG00000135870/ENSG00000005339/ENSG00000211896/ENSG00000166501/ENSG00000100393/ENSG00000004139/ENSG00000121774/ENSG00000163519/ENSG00000103653/ENSG00000118503/ENSG00000124201/ENSG00000239306/ENSG00000183918/ENSG00000135426/ENSG00000198286/ENSG00000117280/ENSG00000197111/ENSG00000108953/ENSG00000184584/ENSG00000105483/ENSG00000083799/ENSG00000097007/ENSG00000087088/ENSG00000144802/ENSG00000141480/ENSG00000101695/ENSG00000121060/ENSG00000223865/ENSG00000051523/ENSG00000149273/ENSG00000203879/ENSG00000162032/ENSG00000196419/ENSG00000160703/ENSG00000197329/ENSG00000171608/ENSG00000112851/ENSG00000015479/ENSG00000123609/ENSG00000107338/ENSG00000215021/ENSG00000119401/ENSG00000163131/ENSG00000104365/ENSG00000239961/ENSG00000122188/ENSG00000154124/ENSG00000163565/ENSG00000157764/ENSG00000124181/ENSG00000129968/ENSG00000027075/ENSG00000182866/ENSG00000144381/ENSG00000105426/ENSG00000198001/ENSG00000089127/ENSG00000131238/ENSG00000126581/ENSG00000198851/ENSG00000107485/ENSG00000119508/ENSG00000079246/ENSG00000168884/ENSG00000134215/ENSG00000140931/ENSG00000055917/ENSG00000171202/ENSG00000167664/ENSG00000100030/ENSG00000211997/ENSG00000253729/ENSG00000043462/ENSG00000166167/ENSG00000112679/ENSG00000188313/ENSG00000110031/ENSG00000115211/ENSG00000211751/ENSG00000115310/ENSG00000163599/ENSG00000111331/ENSG00000130775/ENSG00000107679/ENSG00000085449/ENSG00000162894/ENSG00000154710/ENSG00000110330/ENSG00000026950/ENSG00000009790/ENSG00000247315/ENSG00000204389/ENSG00000196950/ENSG00000145675/ENSG00000113575/ENSG00000075240/ENSG00000145191/ENSG00000114738/ENSG00000175354/ENSG00000141968/ENSG00000173039
GO:0051050	positive regulation of transport	367	0.35736096223483327	1.548194025223695	1.5151978601623406e-5	0.003932596448617105	0.003304348417566576	2814	tags=38%, list=28%, signal=28%	ENSG00000166501/ENSG00000100393/ENSG00000121774/ENSG00000110047/ENSG00000108946/ENSG00000141646/ENSG00000104904/ENSG00000077463/ENSG00000105329/ENSG00000197102/ENSG00000092969/ENSG00000132341/ENSG00000117280/ENSG00000142082/ENSG00000108953/ENSG00000170348/ENSG00000136827/ENSG00000170540/ENSG00000154229/ENSG00000100219/ENSG00000097007/ENSG00000087088/ENSG00000130726/ENSG00000135046/ENSG00000089327/ENSG00000164151/ENSG00000080371/ENSG00000141480/ENSG00000118515/ENSG00000123983/ENSG00000070961/ENSG00000105221/ENSG00000220205/ENSG00000137486/ENSG00000160014/ENSG00000137575/ENSG00000051523/ENSG00000064687/ENSG00000091039/ENSG00000213533/ENSG00000173020/ENSG00000077238/ENSG00000182718/ENSG00000111605/ENSG00000243335/ENSG00000069974/ENSG00000166747/ENSG00000100614/ENSG00000180353/ENSG00000179295/ENSG00000163131/ENSG00000135541/ENSG00000198843/ENSG00000196262/ENSG00000197386/ENSG00000100151/ENSG00000166128/ENSG00000135124/ENSG00000074054/ENSG00000157764/ENSG00000124181/ENSG00000064651/ENSG00000112062/ENSG00000137497/ENSG00000047410/ENSG00000136802/ENSG00000088256/ENSG00000166313/ENSG00000172270/ENSG00000112697/ENSG00000127914/ENSG00000125991/ENSG00000179218/ENSG00000144566/ENSG00000160299/ENSG00000173801/ENSG00000165995/ENSG00000100385/ENSG00000172216/ENSG00000182621/ENSG00000131238/ENSG00000160211/ENSG00000167323/ENSG00000184990/ENSG00000130402/ENSG00000147065/ENSG00000119508/ENSG00000168710/ENSG00000151746/ENSG00000118260/ENSG00000153721/ENSG00000131408/ENSG00000197121/ENSG00000159210/ENSG00000131374/ENSG00000163558/ENSG00000155368/ENSG00000177697/ENSG00000151651/ENSG00000104918/ENSG00000166710/ENSG00000138814/ENSG00000113384/ENSG00000135404/ENSG00000165714/ENSG00000152413/ENSG00000069329/ENSG00000186810/ENSG00000276045/ENSG00000186575/ENSG00000150995/ENSG00000147044/ENSG00000131018/ENSG00000166949/ENSG00000109917/ENSG00000143933/ENSG00000095637/ENSG00000144935/ENSG00000145675/ENSG00000161203/ENSG00000103257/ENSG00000134516/ENSG00000169047/ENSG00000109689/ENSG00000090020/ENSG00000102081/ENSG00000173846/ENSG00000078674/ENSG00000135829/ENSG00000120948/ENSG00000092929/ENSG00000185359/ENSG00000075624/ENSG00000163539/ENSG00000205542/ENSG00000181754/ENSG00000157500/ENSG00000101670
