query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	highlighted
query_1	TRUE	1.2258503553439969e-5	217	7681	121	0.015753157140997266	0.5576036866359447	GO:0042594	GO:BP	response to starvation	21031	10603		FALSE
query_1	TRUE	1.2906521364581415e-5	1033	7681	465	0.060538992318708504	0.45014520813165537	GO:1902533	GO:BP	positive regulation of intracellular signal transduction	21031	22897		FALSE
query_1	TRUE	1.2955578534702225e-5	1548	7681	671	0.08735841687280302	0.4334625322997416	GO:0051707	GO:BP	response to other organism	21031	14359		FALSE
query_1	TRUE	1.3061159521279062e-5	189	7681	108	0.01406066918370004	0.5714285714285714	GO:0000910	GO:BP	cytokinesis	21031	245		FALSE
query_1	TRUE	1.3527233322414289e-5	58	7681	43	0.005598229397213905	0.7413793103448276	GO:0071168	GO:BP	protein localization to chromatin	21031	16963		FALSE
query_1	TRUE	1.3770789778691509e-5	92	7681	61	0.007941674261163911	0.6630434782608695	GO:1903432	GO:BP	regulation of TORC1 signaling	21031	23592		FALSE
query_1	TRUE	1.438924162424458e-5	224	7681	124	0.016143731284988933	0.5535714285714286	GO:0051648	GO:BP	vesicle localization	21031	14316		FALSE
query_1	TRUE	1.4680558343948741e-5	302	7681	159	0.020700429631558392	0.5264900662251656	GO:0010948	GO:BP	negative regulation of cell cycle process	21031	4584		FALSE
query_1	TRUE	1.476671748123557e-5	293	7681	155	0.020179664106236166	0.5290102389078498	GO:0072659	GO:BP	protein localization to plasma membrane	21031	17998		FALSE
query_1	TRUE	1.4984811598026346e-5	211	7681	118	0.015362582997005597	0.5592417061611374	GO:0051091	GO:BP	positive regulation of DNA-binding transcription factor activity	21031	13925		FALSE
query_1	TRUE	1.5183620552412575e-5	1091	7681	488	0.06353339408931129	0.4472960586617782	GO:1901135	GO:BP	carbohydrate derivative metabolic process	21031	21749		FALSE
query_1	TRUE	1.5515086770921414e-5	51	7681	39	0.005077463871891681	0.7647058823529411	GO:0031648	GO:BP	protein destabilization	21031	7520		FALSE
query_1	TRUE	1.6066556857950263e-5	73	7681	51	0.006639760447858352	0.6986301369863014	GO:0061077	GO:BP	chaperone-mediated protein folding	21031	15672		FALSE
query_1	TRUE	1.6554715519071494e-5	181	7681	104	0.013539903658377815	0.574585635359116	GO:0000725	GO:BP	recombinational repair	21031	206		FALSE
query_1	TRUE	1.728967576586733e-5	371	7681	189	0.02460617107147507	0.5094339622641509	GO:0050867	GO:BP	positive regulation of cell activation	21031	13750		FALSE
query_1	TRUE	1.733148956753552e-5	6453	7681	2540	0.330686108579612	0.3936153726948706	GO:0032502	GO:BP	developmental process	21031	7884		FALSE
query_1	TRUE	1.8268085487196493e-5	192	7681	109	0.014190860565030595	0.5677083333333334	GO:0071897	GO:BP	DNA biosynthetic process	21031	17477		FALSE
query_1	TRUE	1.8273802723506714e-5	205	7681	115	0.01497200885301393	0.5609756097560976	GO:0051650	GO:BP	establishment of vesicle localization	21031	14318		FALSE
query_1	TRUE	1.8327083646029315e-5	139	7681	84	0.010936076031766696	0.60431654676259	GO:0032388	GO:BP	positive regulation of intracellular transport	21031	7814		FALSE
query_1	TRUE	1.8584088864871503e-5	177	7681	102	0.013279520895716703	0.576271186440678	GO:0009267	GO:BP	cellular response to starvation	21031	3469		FALSE
query_1	TRUE	1.8738807845073706e-5	369	7681	188	0.024475979690144513	0.5094850948509485	GO:0002833	GO:BP	positive regulation of response to biotic stimulus	21031	1350		FALSE
query_1	TRUE	1.881795257881049e-5	1551	7681	671	0.08735841687280302	0.4326241134751773	GO:0043207	GO:BP	response to external biotic stimulus	21031	10929		FALSE
query_1	TRUE	2.1012216651990864e-5	131	7681	80	0.010415310506444474	0.6106870229007634	GO:0045739	GO:BP	positive regulation of DNA repair	21031	11975		FALSE
query_1	TRUE	2.153225724199437e-5	245	7681	133	0.017315453716963938	0.5428571428571428	GO:0031669	GO:BP	cellular response to nutrient levels	21031	7535		FALSE
query_1	TRUE	2.346209980665111e-5	281	7681	149	0.01939851581825283	0.5302491103202847	GO:0042113	GO:BP	B cell activation	21031	10316		FALSE
query_1	TRUE	2.351023072303971e-5	123	7681	76	0.00989454498112225	0.6178861788617886	GO:0051099	GO:BP	positive regulation of binding	21031	13933		FALSE
query_1	TRUE	2.386383782919292e-5	87	7681	58	0.007551100117172243	0.6666666666666666	GO:0033077	GO:BP	T cell differentiation in thymus	21031	8305		FALSE
query_1	TRUE	2.4123863497491923e-5	704	7681	329	0.0428329644577529	0.46732954545454547	GO:0006897	GO:BP	endocytosis	21031	2580		FALSE
query_1	TRUE	2.509277047901059e-5	117	7681	73	0.009503970837130582	0.6239316239316239	GO:0072655	GO:BP	establishment of protein localization to mitochondrion	21031	17994		FALSE
query_1	TRUE	2.509277047901059e-5	117	7681	73	0.009503970837130582	0.6239316239316239	GO:0045582	GO:BP	positive regulation of T cell differentiation	21031	11829		FALSE
query_1	TRUE	2.577840130908095e-5	93	7681	61	0.007941674261163911	0.6559139784946236	GO:1901874	GO:BP	negative regulation of post-translational protein modification	21031	22352		FALSE
query_1	TRUE	2.796274249681503e-5	178	7681	102	0.013279520895716703	0.5730337078651685	GO:0043414	GO:BP	macromolecule methylation	21031	11036		FALSE
query_1	TRUE	3.0115122331401914e-5	5899	7681	2330	0.30334591850019527	0.39498220037294457	GO:0048856	GO:BP	anatomical structure development	21031	13525		FALSE
query_1	TRUE	3.0189303412138955e-5	1128	7681	501	0.06522588204660851	0.4441489361702128	GO:0009628	GO:BP	response to abiotic stimulus	21031	3586		FALSE
query_1	TRUE	3.22193501581978e-5	59	7681	43	0.005598229397213905	0.7288135593220338	GO:0032092	GO:BP	positive regulation of protein binding	21031	7624		FALSE
query_1	TRUE	3.239962869345523e-5	244	7681	132	0.017185262335633382	0.5409836065573771	GO:0052547	GO:BP	regulation of peptidase activity	21031	14597		FALSE
query_1	TRUE	3.854030500036615e-5	229	7681	125	0.01627392266631949	0.5458515283842795	GO:0019318	GO:BP	hexose metabolic process	21031	5872		FALSE
query_1	TRUE	3.970023943261985e-5	258	7681	138	0.017966410623616716	0.5348837209302325	GO:0002758	GO:BP	innate immune response-activating signaling pathway	21031	1276		FALSE
query_1	TRUE	4.0125778353997127e-05	52	7681	39	0.005077463871891681	0.75	GO:0006890	GO:BP	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	21031	2574		TRUE
query_1	TRUE	4.157649152392259e-5	63	7681	45	0.005858612159875016	0.7142857142857143	GO:1904356	GO:BP	regulation of telomere maintenance via telomere lengthening	21031	24369		FALSE
query_1	TRUE	4.702379121181314e-5	106	7681	67	0.008722822549147247	0.6320754716981132	GO:0010586	GO:BP	miRNA metabolic process	21031	4284		FALSE
query_1	TRUE	4.703609677428878e-5	499	7681	242	0.03150631428199453	0.4849699398797595	GO:0016049	GO:BP	cell growth	21031	5141		FALSE
query_1	TRUE	4.766062870490794e-5	96	7681	62	0.008071865642494467	0.6458333333333334	GO:0007032	GO:BP	endosome organization	21031	2668		FALSE
query_1	TRUE	5.037964597170346e-5	232	7681	126	0.016404114047650045	0.5431034482758621	GO:0045930	GO:BP	negative regulation of mitotic cell cycle	21031	12122		FALSE
query_1	TRUE	5.197837479496014e-5	40	7681	32	0.004166124202577789	0.8	GO:0002183	GO:BP	cytoplasmic translational initiation	21031	738		FALSE
query_1	TRUE	5.383728836131155e-5	197	7681	110	0.01432105194636115	0.5583756345177665	GO:0008154	GO:BP	actin polymerization or depolymerization	21031	3161		FALSE
query_1	TRUE	5.473523096297957e-5	154	7681	90	0.011717224319750032	0.5844155844155844	GO:0033157	GO:BP	regulation of intracellular protein transport	21031	8347		FALSE
query_1	TRUE	5.51980924301162e-5	219	7681	120	0.01562296575966671	0.547945205479452	GO:0052548	GO:BP	regulation of endopeptidase activity	21031	14598		FALSE
query_1	TRUE	5.777467511580408e-5	341	7681	174	0.02265330035151673	0.5102639296187683	GO:0071496	GO:BP	cellular response to external stimulus	21031	17230		FALSE
query_1	TRUE	6.63656609695834e-5	2723	7681	1123	0.1462049212342143	0.4124127800220345	GO:0009605	GO:BP	response to external stimulus	21031	3570		FALSE
query_1	TRUE	6.680112467361946e-5	451	7681	221	0.028772295274052857	0.49002217294900224	GO:0045859	GO:BP	regulation of protein kinase activity	21031	12069		FALSE
query_1	TRUE	6.708217990321454e-5	163	7681	94	0.012237989845072256	0.5766871165644172	GO:0140053	GO:BP	mitochondrial gene expression	21031	20218		FALSE
query_1	TRUE	6.721091664295501e-5	75	7681	51	0.006639760447858352	0.68	GO:0016239	GO:BP	positive regulation of macroautophagy	21031	5242		FALSE
query_1	TRUE	6.765818970716619e-5	565	7681	269	0.03502148157791954	0.4761061946902655	GO:0005975	GO:BP	carbohydrate metabolic process	21031	1863		FALSE
query_1	TRUE	6.841266211017861e-5	121	7681	74	0.009634162218461138	0.6115702479338843	GO:0070828	GO:BP	heterochromatin organization	21031	16822		FALSE
query_1	TRUE	7.048752274802121e-5	119	7681	73	0.009503970837130582	0.6134453781512605	GO:0035710	GO:BP	CD4-positive, alpha-beta T cell activation	21031	9506		FALSE
query_1	TRUE	7.797965971492331e-5	111	7681	69	0.008983205311808358	0.6216216216216216	GO:0007040	GO:BP	lysosome organization	21031	2675		FALSE
query_1	TRUE	7.797965971492331e-5	111	7681	69	0.008983205311808358	0.6216216216216216	GO:0080171	GO:BP	lytic vacuole organization	21031	18368		FALSE
query_1	TRUE	7.941761982067816e-5	157	7681	91	0.011847415701080588	0.5796178343949044	GO:0030832	GO:BP	regulation of actin filament length	21031	7154		FALSE
query_1	TRUE	8.062892925622557e-5	85	7681	56	0.007290717354511132	0.6588235294117647	GO:0045069	GO:BP	regulation of viral genome replication	21031	11656		FALSE
query_1	TRUE	8.222666211397839e-5	87	7681	57	0.007420908735841687	0.6551724137931034	GO:0034243	GO:BP	regulation of transcription elongation by RNA polymerase II	21031	8810		FALSE
query_1	TRUE	8.346608512362144e-5	89	7681	58	0.007551100117172243	0.651685393258427	GO:1903321	GO:BP	negative regulation of protein modification by small protein conjugation or removal	21031	23494		FALSE
query_1	TRUE	8.414673176763985e-5	101	7681	64	0.008332248405155578	0.6336633663366337	GO:0042274	GO:BP	ribosomal small subunit biogenesis	21031	10417		FALSE
query_1	TRUE	9.22140969831856e-5	132	7681	79	0.010285119125113918	0.5984848484848485	GO:0045621	GO:BP	positive regulation of lymphocyte differentiation	21031	11868		FALSE
query_1	TRUE	9.348096932945242e-5	151	7681	88	0.01145684155708892	0.5827814569536424	GO:0009411	GO:BP	response to UV	21031	3513		TRUE
query_1	TRUE	9.856074396238339e-5	66	7681	46	0.0059888035412055726	0.696969696969697	GO:0006903	GO:BP	vesicle targeting	21031	2584		FALSE
query_1	TRUE	9.856074396238339e-5	66	7681	46	0.0059888035412055726	0.696969696969697	GO:0050854	GO:BP	regulation of antigen receptor-mediated signaling pathway	21031	13737		FALSE
query_1	TRUE	9.883869263338154e-5	304	7681	157	0.02044004686889728	0.5164473684210527	GO:0071375	GO:BP	cellular response to peptide hormone stimulus	21031	17127		FALSE
query_1	TRUE	1.0813348751034233e-4	241	7681	129	0.016794688191641715	0.5352697095435685	GO:0002221	GO:BP	pattern recognition receptor signaling pathway	21031	762		FALSE
query_1	TRUE	1.1177744594128014e-4	210	7681	115	0.01497200885301393	0.5476190476190477	GO:0018105	GO:BP	peptidyl-serine phosphorylation	21031	5413		FALSE
query_1	TRUE	1.1681312670872174e-4	46	7681	35	0.004556698346569457	0.7608695652173914	GO:1903747	GO:BP	regulation of establishment of protein localization to mitochondrion	21031	23849		FALSE
query_1	TRUE	1.1766786944947463e-4	173	7681	98	0.012758755370394479	0.5664739884393064	GO:0007254	GO:BP	JNK cascade	21031	2820		FALSE
query_1	TRUE	1.2465357565199202e-4	34	7681	28	0.003645358677255566	0.8235294117647058	GO:0000289	GO:BP	nuclear-transcribed mRNA poly(A) tail shortening	21031	83		FALSE
query_1	TRUE	1.263585139422941e-4	74	7681	50	0.006509569066527796	0.6756756756756757	GO:0042982	GO:BP	amyloid precursor protein metabolic process	21031	10816		FALSE
query_1	TRUE	1.3076726931377696e-4	112	7681	69	0.008983205311808358	0.6160714285714286	GO:0031507	GO:BP	heterochromatin formation	21031	7451		FALSE
query_1	TRUE	1.3182563056611597e-4	76	7681	51	0.006639760447858352	0.6710526315789473	GO:0031397	GO:BP	negative regulation of protein ubiquitination	21031	7412		FALSE
query_1	TRUE	1.3496086375088914e-4	154	7681	89	0.011587032938419476	0.577922077922078	GO:0008064	GO:BP	regulation of actin polymerization or depolymerization	21031	3147		FALSE
query_1	TRUE	1.3643781360598065e-4	215	7681	117	0.015232391615675042	0.5441860465116279	GO:0045637	GO:BP	regulation of myeloid cell differentiation	21031	11884		FALSE
query_1	TRUE	1.3643781360598065e-4	215	7681	117	0.015232391615675042	0.5441860465116279	GO:0071383	GO:BP	cellular response to steroid hormone stimulus	21031	17135		FALSE
query_1	TRUE	1.454910957404024e-4	102	7681	64	0.008332248405155578	0.6274509803921569	GO:0007029	GO:BP	endoplasmic reticulum organization	21031	2665		FALSE
query_1	TRUE	1.461171144061445e-4	133	7681	79	0.010285119125113918	0.5939849624060151	GO:2000779	GO:BP	regulation of double-strand break repair	21031	26720		FALSE
query_1	TRUE	1.4693123362795023e-4	84	7681	55	0.007160525973180575	0.6547619047619048	GO:1902117	GO:BP	positive regulation of organelle assembly	21031	22570		FALSE
query_1	TRUE	1.490235578516532e-4	86	7681	56	0.007290717354511132	0.6511627906976745	GO:0032456	GO:BP	endocytic recycling	21031	7843		FALSE
query_1	TRUE	1.4947930771776985e-4	6946	7681	2711	0.35294883478713707	0.3902965735675209	GO:0016070	GO:BP	RNA metabolic process	21031	5158		FALSE
query_1	TRUE	1.5131444611197516e-4	90	7681	58	0.007551100117172243	0.6444444444444445	GO:0010507	GO:BP	negative regulation of autophagy	21031	4229		FALSE
query_1	TRUE	1.5158629360732004e-4	424	7681	208	0.02707980731675563	0.49056603773584906	GO:0001558	GO:BP	regulation of cell growth	21031	353		FALSE
query_1	TRUE	1.5349573724422126e-4	41	7681	32	0.004166124202577789	0.7804878048780488	GO:1903573	GO:BP	negative regulation of response to endoplasmic reticulum stress	21031	23707		FALSE
query_1	TRUE	1.5941183308623353e-4	148	7681	86	0.01119645879442781	0.581081081081081	GO:1900180	GO:BP	regulation of protein localization to nucleus	21031	20950		FALSE
query_1	TRUE	1.6087710202025062e-4	61	7681	43	0.005598229397213905	0.7049180327868853	GO:0032786	GO:BP	positive regulation of DNA-templated transcription, elongation	21031	8100		FALSE
query_1	TRUE	1.6892859184968503e-4	187	7681	104	0.013539903658377815	0.5561497326203209	GO:0006006	GO:BP	glucose metabolic process	21031	1894		FALSE
query_1	TRUE	1.7004014118009633e-4	229	7681	123	0.016013539903658378	0.537117903930131	GO:0007163	GO:BP	establishment or maintenance of cell polarity	21031	2758		FALSE
query_1	TRUE	1.7367172366566393e-4	125	7681	75	0.009764353599791694	0.6	GO:0046632	GO:BP	alpha-beta T cell differentiation	21031	12675		FALSE
query_1	TRUE	1.757466129747409e-4	63	7681	44	0.00572842077854446	0.6984126984126984	GO:0042255	GO:BP	ribosome assembly	21031	10406		FALSE
query_1	TRUE	1.839574456475936e-4	31	7681	26	0.0033849759145944537	0.8387096774193549	GO:0034063	GO:BP	stress granule assembly	21031	8673		FALSE
query_1	TRUE	1.9043390791183032e-4	425	7681	208	0.02707980731675563	0.4894117647058824	GO:0007059	GO:BP	chromosome segregation	21031	2689		FALSE
query_1	TRUE	1.9706271044294047e-4	140	7681	82	0.010675693269105585	0.5857142857142857	GO:0018205	GO:BP	peptidyl-lysine modification	21031	5468		FALSE
query_1	TRUE	1.981481879178964e-4	318	7681	162	0.02109100377555006	0.5094339622641509	GO:0022409	GO:BP	positive regulation of cell-cell adhesion	21031	6837		FALSE
query_1	TRUE	2.0418710560576243e-4	1594	7681	680	0.08853013930477803	0.42659974905897113	GO:0051049	GO:BP	regulation of transport	21031	13898		FALSE
query_1	TRUE	2.1398409949020735e-4	268	7681	140	0.018226793386277827	0.5223880597014925	GO:0032259	GO:BP	methylation	21031	7717		FALSE
query_1	TRUE	2.2344454011590103e-4	600	7681	281	0.036583778153886214	0.4683333333333333	GO:0090407	GO:BP	organophosphate biosynthetic process	21031	18806		FALSE
query_1	TRUE	2.2904838326545798e-4	134	7681	79	0.010285119125113918	0.5895522388059702	GO:0000018	GO:BP	regulation of DNA recombination	21031	7		FALSE
query_1	TRUE	2.3594072540384037e-4	107	7681	66	0.008592631167816691	0.616822429906542	GO:0035303	GO:BP	regulation of dephosphorylation	21031	9261		FALSE
query_1	TRUE	2.419346793735995e-4	105	7681	65	0.008462439786486135	0.6190476190476191	GO:0006626	GO:BP	protein targeting to mitochondrion	21031	2367		FALSE
query_1	TRUE	2.5247257887104474e-4	620	7681	289	0.03762530920453066	0.4661290322580645	GO:0040008	GO:BP	regulation of growth	21031	10237		FALSE
query_1	TRUE	2.566178010795139e-4	147	7681	85	0.011066267413097254	0.5782312925170068	GO:0032006	GO:BP	regulation of TOR signaling	21031	7576		FALSE
query_1	TRUE	2.57765107885222e-4	56	7681	40	0.005207655253222237	0.7142857142857143	GO:0036503	GO:BP	ERAD pathway	21031	9967		FALSE
query_1	TRUE	2.613234685784839e-4	97	7681	61	0.007941674261163911	0.6288659793814433	GO:0140747	GO:BP	regulation of ncRNA transcription	21031	20454		FALSE
query_1	TRUE	2.691260706670348e-4	601	7681	281	0.036583778153886214	0.46755407653910147	GO:0009117	GO:BP	nucleotide metabolic process	21031	3323		FALSE
query_1	TRUE	2.7731022627601053e-4	361	7681	180	0.023434448639500064	0.4986149584487535	GO:0010639	GO:BP	negative regulation of organelle organization	21031	4335		FALSE
query_1	TRUE	2.856058264739477e-4	910	7681	407	0.05298789220153626	0.4472527472527473	GO:0001932	GO:BP	regulation of protein phosphorylation	21031	551		FALSE
query_1	TRUE	2.885861808104343e-4	124	7681	74	0.009634162218461138	0.5967741935483871	GO:0030518	GO:BP	intracellular steroid hormone receptor signaling pathway	21031	7070		FALSE
query_1	TRUE	2.96325775149951e-4	47	7681	35	0.004556698346569457	0.7446808510638298	GO:0050856	GO:BP	regulation of T cell receptor signaling pathway	21031	13739		FALSE
query_1	TRUE	3.051451338013339e-4	156	7681	89	0.011587032938419476	0.5705128205128205	GO:0002753	GO:BP	cytoplasmic pattern recognition receptor signaling pathway	21031	1271		FALSE
query_1	TRUE	3.1247014551742403e-4	477	7681	229	0.029813826324697305	0.480083857442348	GO:0022407	GO:BP	regulation of cell-cell adhesion	21031	6835		FALSE
query_1	TRUE	3.1773751941999265e-4	222	7681	119	0.015492774378336155	0.536036036036036	GO:0018209	GO:BP	peptidyl-serine modification	21031	5472		FALSE
query_1	TRUE	3.1974484607488133e-4	139	7681	81	0.01054550188777503	0.5827338129496403	GO:0010212	GO:BP	response to ionizing radiation	21031	4034		FALSE
query_1	TRUE	3.2424202046076587e-4	154	7681	88	0.01145684155708892	0.5714285714285714	GO:0044839	GO:BP	cell cycle G2/M phase transition	21031	11577		FALSE
query_1	TRUE	3.360569586013943e-4	1113	7681	488	0.06353339408931129	0.4384546271338724	GO:0140546	GO:BP	defense response to symbiont	21031	20385		FALSE
query_1	TRUE	3.608668118602961e-4	1411	7681	606	0.07889597708631689	0.4294826364280652	GO:2000026	GO:BP	regulation of multicellular organismal development	21031	26054		FALSE
query_1	TRUE	3.6552049939106283e-4	150	7681	86	0.01119645879442781	0.5733333333333334	GO:0006469	GO:BP	negative regulation of protein kinase activity	21031	2232		FALSE
query_1	TRUE	3.725614891035861e-4	428	7681	208	0.02707980731675563	0.48598130841121495	GO:0009314	GO:BP	response to radiation	21031	3497		FALSE
query_1	TRUE	3.783433897531655e-4	110	7681	67	0.008722822549147247	0.6090909090909091	GO:0042177	GO:BP	negative regulation of protein catabolic process	21031	10350		FALSE
query_1	TRUE	3.8553177544102334e-4	66	7681	45	0.005858612159875016	0.6818181818181818	GO:0070059	GO:BP	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	21031	16390		FALSE
query_1	TRUE	3.9347404977071494e-4	131	7681	77	0.010024736362452805	0.5877862595419847	GO:0000077	GO:BP	DNA damage checkpoint signaling	21031	29		FALSE
query_1	TRUE	3.978725511793656e-4	538	7681	254	0.0330686108579612	0.4721189591078067	GO:0006163	GO:BP	purine nucleotide metabolic process	21031	2018		FALSE
query_1	TRUE	3.9967866845247945e-4	185	7681	102	0.013279520895716703	0.5513513513513514	GO:0098727	GO:BP	maintenance of cell number	21031	19399		FALSE
query_1	TRUE	4.029595197441099e-4	106	7681	65	0.008462439786486135	0.6132075471698113	GO:0008630	GO:BP	intrinsic apoptotic signaling pathway in response to DNA damage	21031	3254		FALSE
query_1	TRUE	4.1834605890759527e-4	669	7681	308	0.04009894544981122	0.46038863976083705	GO:0072594	GO:BP	establishment of protein localization to organelle	21031	17976		FALSE
query_1	TRUE	4.505068192421295e-4	928	7681	413	0.053769040489519596	0.44504310344827586	GO:0051093	GO:BP	negative regulation of developmental process	21031	13927		FALSE
query_1	TRUE	4.54938692508599e-4	96	7681	60	0.007811482879833355	0.625	GO:0090316	GO:BP	positive regulation of intracellular protein transport	21031	18728		FALSE
query_1	TRUE	4.54938692508599e-4	96	7681	60	0.007811482879833355	0.625	GO:1900182	GO:BP	positive regulation of protein localization to nucleus	21031	20952		FALSE
query_1	TRUE	4.702846052659096e-4	677	7681	311	0.04048951959380289	0.45937961595273263	GO:0055086	GO:BP	nucleobase-containing small molecule metabolic process	21031	14702		FALSE
query_1	TRUE	4.8016764016199767e-4	168	7681	94	0.012237989845072256	0.5595238095238095	GO:1902850	GO:BP	microtubule cytoskeleton organization involved in mitosis	21031	23125		FALSE
query_1	TRUE	4.8043399137971297e-4	86	7681	55	0.007160525973180575	0.6395348837209303	GO:2000781	GO:BP	positive regulation of double-strand break repair	21031	26722		FALSE
query_1	TRUE	5.117538286086071e-4	44	7681	33	0.0042963155839083455	0.75	GO:1903214	GO:BP	regulation of protein targeting to mitochondrion	21031	23410		FALSE
query_1	TRUE	5.131896360790098e-4	166	7681	93	0.0121077984637417	0.5602409638554217	GO:0071453	GO:BP	cellular response to oxygen levels	21031	17188		FALSE
query_1	TRUE	5.152834753826632e-4	3957	7681	1584	0.20622314802760058	0.400303260045489	GO:0042221	GO:BP	response to chemical	21031	10394		FALSE
query_1	TRUE	5.189613749697603e-4	199	7681	108	0.01406066918370004	0.542713567839196	GO:0031334	GO:BP	positive regulation of protein-containing complex assembly	21031	7382		FALSE
query_1	TRUE	5.455359487762948e-4	136	7681	79	0.010285119125113918	0.5808823529411765	GO:0030833	GO:BP	regulation of actin filament polymerization	21031	7155		FALSE
query_1	TRUE	5.59566308538421e-4	1220	7681	529	0.06887124072386408	0.4336065573770492	GO:0098542	GO:BP	defense response to other organism	21031	19336		FALSE
query_1	TRUE	5.796484823378214e-4	206	7681	111	0.014451243327691706	0.5388349514563107	GO:0007179	GO:BP	transforming growth factor beta receptor signaling pathway	21031	2772		FALSE
query_1	TRUE	5.881294272279675e-4	806	7681	363	0.0472594714229918	0.45037220843672454	GO:0048871	GO:BP	multicellular organismal-level homeostasis	21031	13539		FALSE
query_1	TRUE	5.948574147362704e-4	267	7681	138	0.017966410623616716	0.5168539325842697	GO:0071559	GO:BP	response to transforming growth factor beta	21031	17262		FALSE
query_1	TRUE	6.064165591425456e-4	485	7681	231	0.030074209087358417	0.4762886597938144	GO:0019693	GO:BP	ribose phosphate metabolic process	21031	6216		FALSE
query_1	TRUE	6.130361683821903e-4	965	7681	427	0.055591719828147375	0.44248704663212435	GO:0045087	GO:BP	innate immune response	21031	11659		FALSE
query_1	TRUE	6.554898158524131e-4	145	7681	83	0.01080588465043614	0.5724137931034483	GO:1903900	GO:BP	regulation of viral life cycle	21031	23972		FALSE
query_1	TRUE	6.588992055543041e-4	531	7681	250	0.03254784533263898	0.4708097928436911	GO:0010035	GO:BP	response to inorganic substance	21031	3885		FALSE
query_1	TRUE	6.957005936326587e-4	169	7681	94	0.012237989845072256	0.5562130177514792	GO:0060759	GO:BP	regulation of response to cytokine stimulus	21031	15400		FALSE
query_1	TRUE	7.069637745430358e-4	39	7681	30	0.0039057414399166776	0.7692307692307693	GO:0006901	GO:BP	vesicle coating	21031	2583		TRUE
query_1	TRUE	7.270244675897822e-4	65	7681	44	0.00572842077854446	0.676923076923077	GO:0046854	GO:BP	phosphatidylinositol phosphate biosynthetic process	21031	12814		TRUE
query_1	TRUE	7.283769094861505e-4	101	7681	62	0.008071865642494467	0.6138613861386139	GO:1903312	GO:BP	negative regulation of mRNA metabolic process	21031	23485		FALSE
query_1	TRUE	7.382013821062993e-4	141	7681	81	0.01054550188777503	0.574468085106383	GO:0017015	GO:BP	regulation of transforming growth factor beta receptor signaling pathway	21031	5339		FALSE
query_1	TRUE	7.436663027939595e-4	934	7681	414	0.05389923187085015	0.44325481798715205	GO:0030334	GO:BP	regulation of cell migration	21031	7017		FALSE
query_1	TRUE	7.509054944211827e-4	236	7681	124	0.016143731284988933	0.5254237288135594	GO:2001234	GO:BP	negative regulation of apoptotic signaling pathway	21031	27109		FALSE
query_1	TRUE	7.900582002438442e-4	328	7681	164	0.02135138653821117	0.5	GO:1904951	GO:BP	positive regulation of establishment of protein localization	21031	24876		FALSE
query_1	TRUE	7.910807787983067e-4	1637	7681	692	0.0900924358807447	0.42272449602932194	GO:0051240	GO:BP	positive regulation of multicellular organismal process	21031	14038		FALSE
query_1	TRUE	8.085382611786455e-4	71	7681	47	0.006118994922536128	0.6619718309859155	GO:0006406	GO:BP	mRNA export from nucleus	21031	2191		FALSE
query_1	TRUE	8.266761666711103e-4	73	7681	48	0.006249186303866684	0.6575342465753424	GO:0032481	GO:BP	positive regulation of type I interferon production	21031	7864		FALSE
query_1	TRUE	8.311963231077837e-4	477	7681	227	0.029553443562036194	0.4758909853249476	GO:0045785	GO:BP	positive regulation of cell adhesion	21031	12013		FALSE
query_1	TRUE	8.404309022499165e-4	75	7681	49	0.0063793776851972395	0.6533333333333333	GO:0042273	GO:BP	ribosomal large subunit biogenesis	21031	10416		FALSE
query_1	TRUE	8.48288771941173e-4	8151	7681	3146	0.4095820856659289	0.38596491228070173	GO:0016043	GO:BP	cellular component organization	21031	5137		FALSE
query_1	TRUE	8.504621209786069e-4	319	7681	160	0.020830621012888947	0.5015673981191222	GO:0044403	GO:BP	biological process involved in symbiotic interaction	21031	11370		FALSE
query_1	TRUE	8.526032300723561e-4	163	7681	91	0.011847415701080588	0.558282208588957	GO:0070507	GO:BP	regulation of microtubule cytoskeleton organization	21031	16658		FALSE
query_1	TRUE	8.648410823368227e-4	185	7681	101	0.013149329514386148	0.5459459459459459	GO:0006839	GO:BP	mitochondrial transport	21031	2537		FALSE
query_1	TRUE	9.029594806130285e-4	116	7681	69	0.008983205311808358	0.5948275862068966	GO:0046822	GO:BP	regulation of nucleocytoplasmic transport	21031	12788		FALSE
query_1	TRUE	9.38494592842709e-4	2006	7681	835	0.10870980341101419	0.41625124626121635	GO:0008283	GO:BP	cell population proliferation	21031	3185		FALSE
query_1	TRUE	9.82017882201954e-4	21	7681	19	0.0024736362452805623	0.9047619047619048	GO:0098780	GO:BP	response to mitochondrial depolarisation	21031	19436		FALSE
query_1	TRUE	9.937364183712515e-4	567	7681	264	0.034370524671266764	0.4656084656084656	GO:0072521	GO:BP	purine-containing compound metabolic process	21031	17940		FALSE
query_1	TRUE	9.956669480490038e-4	454	7681	217	0.028251529748730634	0.4779735682819383	GO:0198738	GO:BP	cell-cell signaling by wnt	21031	20806		FALSE
query_1	TRUE	9.974086205582072e-4	54	7681	38	0.004947272490561125	0.7037037037037037	GO:0032210	GO:BP	regulation of telomere maintenance via telomerase	21031	7674		FALSE
